,PLAYER_ID,POSITIONS,HEIGHT,WEIGHT,SALARY,FIRST_YEAR
2420,72522_허일상_1979년,(우투우타),176cm,88kg,0,0
2421,72523_고효준_1983년,투수(좌투좌타),179cm,74kg,10000만원,02롯데
2422,72535_이명우_1982년,투수(좌투좌타),185cm,98kg,0,02롯데
2423,72543_베로아_1965년,외야수(우투우타),180cm,95kg,0,0
2424,72546_문규현_1983년,(우투우타),185cm,92kg,0,02롯데
2425,72548_김정현_1979년,내야수(우투우타),182cm,90kg,0,0
2426,72551_이정민_1979년,(우투우타),182cm,90kg,0,02롯데
2427,72553_해처_1969년,외야수(우투우타),185cm,105kg,0,0
2428,72554_김풍철_1976년,투수(우투우타),183cm,84kg,0,0
2429,72556_신원주_1976년,투수(우투우타),189cm,74kg,0,0
2430,72559_신종길_1983년,외야수(우투좌타),183cm,87kg,0,02롯데
2431,72560_전용종_1979년,투수(우투우타),183cm,90kg,0,0
2432,72562_변인재_1979년,투수(우투우타),185cm,93kg,0,0
2433,72606_이현곤_1980년,(우투우타),183cm,83kg,0,02KIA
2434,72608_김규태_1983년,외야수(우투우타),180cm,76kg,0,0
2435,72613_홍찬영_1983년,투수(우언우타),181cm,80kg,0,0
2436,72623_조민철_1979년,포수(우투우타),180cm,84kg,0,0
2437,72627_강철민_1979년,투수(우투우타),191cm,95kg,0,09LG
2438,72641_김진우_1983년,투수(우투우타),192cm,110kg,0,02KIA
2439,72642_박상중_1982년,투수(좌투좌타),181cm,78kg,0,0
2440,72643_문수호_1983년,투수(좌투좌타),185cm,85kg,0,02KIA
2441,72645_장준영_1984년,내야수(우투우타),182cm,90kg,0,0
2442,72649_신용운_1983년,투수(우언우타),180cm,72kg,0,02KIA
2443,72650_펨버튼_1969년,외야수(우투우타),185cm,86kg,0,0
2444,72653_키퍼_1968년,투수(우투우타),192cm,91kg,0,0
2445,72654_뉴선_1964년,외야수(좌투좌타),170cm,92kg,0,0
2446,72659_리오스_1972년,투수(우투우타),187cm,90kg,0,0
2447,72720_유혜정_1982년,투수(우투우타),182cm,74kg,0,0
2448,72736_가르시아_1975년,내야수(우투우타),180cm,78kg,0,0
2449,72739_신주영_1984년,투수(우언우타),185cm,86kg,0,0
2450,72742_채상병_1979년,(우투우타),184cm,95kg,0,02한화
2451,72743_정병희_1983년,투수(우투우타),178cm,82kg,0,0
2452,72749_마정길_1979년,(우언우타),177cm,95kg,0,02한화
2453,72752_조현수_1979년,외야수(좌투좌타),180cm,83kg,0,0
2454,72756_피코타_1966년,투수(우투우타),185cm,95kg,0,0
2455,72765_송혁_1979년,외야수(우투좌타),184cm,85kg,0,0
2456,72767_김민규_1979년,투수(우투좌타),182cm,88kg,0,0
2457,72801_제춘모_1982년,(우투우타),190cm,91kg,0,02SK
2458,72813_박창근_1983년,투수(우투우타),185cm,85kg,0,0
2459,72819_박두일_1983년,내야수(우투우타),182cm,76kg,0,0
2460,72822_서성종_1983년,내야수(우투우타),182cm,104kg,0,08LG
2461,72824_페르난데스_1974년,내야수(우투우타),188cm,88kg,0,0
2462,72838_러핀_1971년,투수(우투우타),192cm,77kg,0,0
2463,72840_김지완_1979년,투수(우투우타),179cm,82kg,0,0
2464,72846_곽철병_1979년,투수(우투우타),180cm,81kg,0,0
2465,72850_김재구_1978년,내야수(좌투좌타),176cm,85kg,0,0
2466,72852_윤형국_1979년,내야수(우투우타),175cm,80kg,0,0
2467,72853_송정훈_1982년,외야수(우투우타),176cm,82kg,0,0
2468,72859_잉글린_1975년,외야수(우투우타),180cm,84kg,0,0
2469,72860_이대수_1981년,(우투우타),175cm,75kg,0,02SK
2470,72862_윤길현_1983년,투수(우투우타),183cm,85kg,0,02SK
2471,72918_손용수_1979년,투수(우투우타),179cm,78kg,0,0
2472,73113_박경수_1984년,내야수(우투우타),178cm,80kg,40000만원,03LG
2473,73117_우규민_1985년,투수(우언우타),184cm,75kg,70000만원,03LG
2474,73123_알칸트라_1971년,외야수(우투우타),190cm,90kg,0,0
2475,73136_이성열_1984년,내야수(우투좌타),185cm,102kg,50000만원,03LG
2476,73148_이중훈_1980년,외야수(우투우타),182cm,85kg,0,0
2477,73153_이대형_1983년,외야수(좌투좌타),184cm,78kg,0,03LG
2478,73156_이경민_1984년,투수(우투양타),183cm,78kg,0,0
2479,73166_정재복_1981년,(우투우타),192cm,105kg,0,03LG
2480,73168_김진유_1979년,투수(좌투좌타),184cm,86kg,0,0
2481,73209_나주환_1984년,내야수(우투우타),180cm,84kg,12000만원,03두산
2482,73211_노경은_1984년,투수(우투우타),186cm,90kg,20000만원,03두산
2483,73213_손시헌_1980년,(우투우타),172cm,73kg,0,03두산
2484,73224_김만윤_1984년,외야수(우투양타),184cm,79kg,0,0
2485,73226_김성배_1981년,투수(우언우타),180cm,86kg,0,03두산
2486,73228_전병두_1984년,(좌투좌타),181cm,77kg,0,03두산
2487,73229_이리키_1967년,투수(우투우타),178cm,80kg,0,0
2488,73231_백승훈_1980년,내야수(우투우타),176cm,75kg,0,0
2489,73232_정종수_1980년,포수(우투우타),178cm,88kg,0,0
2490,73233_쿨바_1972년,내야수(우투우타),185cm,84kg,0,0
2491,73239_노기환_1980년,내야수(좌투좌타),182cm,80kg,0,0
2492,73241_정재훈_1980년,(우투우타),178cm,83kg,0,03두산
2493,73246_백대운_1980년,외야수(좌투좌타),183cm,90kg,0,0
2494,73248_김승회_1981년,투수(우투우타),177cm,85kg,17000만원,03두산
2495,73304_권영석_1984년,내야수(우투우타),173cm,68kg,0,0
2496,73306_지석훈_1984년,내야수(우투우타),181cm,74kg,12500만원,03현대
2497,73317_신동민_1980년,투수(우언우타),185cm,83kg,0,0
2498,73322_바워스_1971년,투수(우투우타),196cm,100kg,0,0
2499,73324_브룸바_1974년,외야수(우투우타),186cm,90kg,0,0
2500,73339_이종욱_1980년,(좌투좌타),176cm,78kg,0,03현대
2501,73342_이택근_1980년,외야수(우투우타),183cm,89kg,5000만원,03현대
2502,73343_노환수_1984년,투수(좌투좌타),180cm,82kg,0,04현대
2503,73350_이유섭_1984년,내야수(우투우타),187cm,87kg,0,0
2504,73357_류상문_1983년,투수(좌투좌타),188cm,83kg,0,0
2505,73363_권도영_1981년,(우투우타),177cm,85kg,0,03현대
2506,73402_안상국_1980년,내야수(우투우타),177cm,75kg,0,0
2507,73409_강명구_1980년,(우투좌타),181cm,70kg,0,03삼성
2508,73413_임동규_1979년,투수(우투우타),185cm,97kg,0,0
2509,73415_권동식_1981년,투수(우투우타),180cm,85kg,0,0
2510,73416_김태훈_1980년,내야수(우투우타),184cm,78kg,0,0
2511,73419_김문수_1979년,투수(우언우타),180cm,78kg,0,0
2512,73421_김형근_1983년,투수(좌투좌타),185cm,85kg,0,0
2513,73424_라이언_1974년,투수(우투우타),190cm,91kg,0,0
2514,73438_김영복_1985년,내야수(우투우타),185cm,98kg,0,0
2515,73440_주재필_1980년,투수(좌투좌타),176cm,83kg,0,0
2516,73441_윤석현_1984년,투수(우투우타),183cm,95kg,0,0
2517,73455_곽용섭_1983년,내야수(좌투좌타),188cm,104kg,0,09LG
2518,73468_허연철_1980년,외야수(우투우타),181cm,77kg,0,0
2519,73503_보이_1966년,외야수(우투좌타),184cm,93kg,0,0
2520,73508_이석만_1980년,투수(우투우타),178cm,78kg,0,0
2521,73513_정보명_1980년,(우투우타),175cm,80kg,0,03롯데
2522,73521_김휘곤_1984년,투수(우투우타),187cm,85kg,0,0
2523,73537_양성제_1980년,투수(우언우타),182cm,83kg,0,0
2524,73540_김영화_1965년,포수(우투우타),185cm,94kg,0,0
2525,73543_박정준_1984년,외야수(좌투좌타),185cm,87kg,0,03롯데
2526,73553_모리_1975년,투수(우투우타),183cm,80kg,0,03롯데
2527,73559_페레즈_1969년,외야수(우투우타),192cm,104kg,0,0
2528,73563_이인구_1980년,외야수(우투좌타),186cm,94kg,0,03롯데
2529,73564_이시온_1975년,외야수(우투우타),185cm,95kg,0,0
2530,73565_김주용_1980년,외야수(우투우타),185cm,100kg,0,0
2531,73567_조인신_1980년,내야수(우투우타),183cm,87kg,0,0
2532,73588_이시이_1964년,(우투우타),185cm,88kg,0,0
2533,73602_차일목_1981년,(우투우타),176cm,81kg,0,03KIA
2534,73604_김주호_1984년,내야수(우투좌타),184cm,79kg,0,0
2535,73606_서동욱_1984년,(우투양타),188cm,99kg,0,03KIA
2536,73629_고우석_1984년,투수(우투우타),183cm,88kg,0,0
2537,73632_임준혁_1984년,투수(우투우타),182cm,100kg,0,03KIA
2538,73641_박창열_1980년,외야수(우투우타),186cm,90kg,0,0
2539,73648_최재익_1980년,투수(우투우타),190cm,97kg,0,0
2540,73650_최건호_1984년,투수(좌투좌타),187cm,80kg,0,0
2541,73653_존슨_1975년,투수(우투우타),187cm,77kg,0,0
2542,73654_이정상_1984년,외야수(좌투좌타),179cm,78kg,0,0
2543,73657_조태수_1983년,투수(우투우타),183cm,88kg,0,03KIA
2544,73666_최동락_1980년,외야수(우투우타),178cm,73kg,0,0
2545,73675_이케우치_1952년,(우투우타),177cm,85kg,0,0
2546,73703_한상훈_1980년,내야수(우투좌타),176cm,78kg,0,03한화
2547,73713_맹진국_1984년,내야수(우투우타),180cm,78kg,0,0
2548,73720_문용민_1980년,투수(좌투좌타),173cm,77kg,0,0
2549,73725_이양기_1981년,(우투우타),184cm,90kg,0,03한화
2550,73732_고지행_1978년,내야수(우투우타),184cm,88kg,0,0
2551,73736_신민기_1980년,(우투좌타),173cm,92kg,0,03한화
2552,73738_안영명_1984년,투수(우투우타),183cm,90kg,35000만원,03한화
2553,73745_전경일_1980년,투수(우투우타),196cm,96kg,0,0
2554,73746_에스트라다_1975년,투수(좌투좌타),183cm,79kg,0,0
2555,73747_메히아_1972년,내야수(우투우타),180cm,91kg,0,0
2556,73748_장순천_1981년,투수(우투우타),182cm,95kg,0,0
2557,73750_윤규진_1984년,투수(우투우타),185cm,90kg,17000만원,03한화
2558,73757_최민준_1984년,외야수(좌투좌타),180cm,79kg,0,0
2559,73801_송은범_1984년,투수(우투우타),182cm,93kg,27000만원,03SK
2560,73817_한상준_1980년,외야수(우투우타),189cm,89kg,0,0
2561,73823_스미스_1972년,투수(우투우타),178cm,75kg,0,0
2562,73824_최경철_1980년,(우투우타),180cm,86kg,0,03SK
2563,73825_이영욱_1980년,투수(우언우타),191cm,94kg,0,03SK
2564,73827_김형철_1980년,내야수(우투좌타),176cm,79kg,0,08KIA
2565,73829_정정호_1985년,투수(좌투좌타),186cm,76kg,0,0
2566,73830_조진호_1975년,(우투우타),190cm,98kg,0,03SK
2567,73848_디아즈_1971년,내야수(우투우타),178cm,86kg,0,0
2568,73853_송수근_1980년,외야수(우투우타),180cm,83kg,0,0
2569,73856_양승학_1984년,외야수(우투우타),187cm,92kg,0,0
2570,73859_김재천_1984년,외야수(좌투좌타),178cm,80kg,0,0
2571,74103_박기남_1981년,(우투우타),175cm,80kg,0,04LG
2572,74123_후타도_1970년,투수(우투우타),188cm,88kg,0,0
2573,74124_쿠퍼_1974년,투수(우투우타),184cm,90kg,0,0
2574,74125_마틴_1967년,외야수(좌투좌타),188cm,98kg,0,0
2575,74130_민경수_1981년,투수(좌투좌타),185cm,90kg,0,04LG
2576,74139_장진용_1986년,(우투우타),187cm,92kg,0,04LG
2577,74146_손기현_1981년,투수(우투우타),180cm,81kg,0,0
2578,74148_이시찬_1985년,내야수(우투우타),182cm,84kg,0,04LG
2579,74154_구인환_1982년,내야수(우투우타),185cm,90kg,0,0
2580,74157_강창주_1985년,투수(우투우타),188cm,95kg,0,0
2581,74158_김태완_1981년,내야수(우투우타),174cm,81kg,0,04LG
2582,74160_송현우_1981년,투수(우투우타),180cm,82kg,0,0
2583,74163_이용규_1985년,외야수(좌투좌타),175cm,70kg,40000만원,04LG
2584,74167_심수창_1981년,투수(우투우타),185cm,85kg,0,04LG
2585,74169_허용_1982년,외야수(우투우타),187cm,87kg,0,0
2586,74206_김재호_1985년,내야수(우투우타),181cm,75kg,65000만원,04두산
2587,74215_윤석민_1985년,내야수(우투우타),180cm,88kg,18000만원,04두산
2588,74219_이경민_1985년,투수(우투우타),183cm,83kg,0,0
2589,74223_용덕한_1981년,(우투우타),176cm,82kg,0,04두산
2590,74229_김수훈_1980년,투수(우투우타),180cm,72kg,0,0
2591,74234_구자민_1981년,투수(우언우타),184cm,84kg,0,0
2592,74239_홍마태_1981년,투수(좌투좌타),180cm,84kg,0,0
2593,74240_남찬섭_1985년,내야수(우투우타),188cm,95kg,0,0
2594,74242_방승재_1981년,외야수(우투좌타),177cm,75kg,0,0
2595,74244_구명환_1986년,외야수(좌투좌타),185cm,85kg,0,0
2596,74246_김혜겸_1985년,외야수(우투우타),185cm,95kg,0,0
2597,74247_이원희_1985년,외야수(우투우타),186cm,89kg,0,08상무
2598,74250_홍석균_1981년,내야수(우투우타),178cm,76kg,0,0
2599,74256_송수_1984년,내야수(우투우타),185cm,82kg,0,0
2600,74260_김무학_1985년,투수(우투우타),184cm,80kg,0,0
2601,74304_최현종_1985년,외야수(우투우타),180cm,85kg,0,08넥센
2602,74336_피어리_1969년,투수(우투우타),186cm,90kg,0,0
2603,74338_박상진_1985년,투수(우투우타),188cm,80kg,0,0
2604,74339_유한준_1981년,외야수(우투우타),186cm,97kg,50000만원,04현대
2605,74346_이승주_1984년,외야수(우투좌타),180cm,74kg,0,0
2606,74358_조평호_1985년,내야수(우투우타),188cm,84kg,0,04현대
2607,74359_오주원_1985년,투수(좌투좌타),184cm,95kg,20000만원,04현대
2608,74362_장요상_1981년,외야수(우투우타),178cm,81kg,0,0
2609,74363_박건우_1985년,투수(우투우타),183cm,87kg,0,04현대
2610,74366_김선일_1986년,투수(우투우타),184cm,80kg,0,0
2611,74368_김동건_1984년,투수(우투우타),cm,kg,0,0
2612,74391_우원식_1986년,투수(좌투좌타),183cm,80kg,0,0
2613,74402_이정식_1981년,(우투우타),183cm,93kg,0,04삼성
2614,74404_오상준_1985년,내야수(우투우타),175cm,76kg,0,0
2615,74412_정광섭_1985년,포수(우투우타),182cm,90kg,0,0
2616,74429_오리어리_1969년,외야수(좌투좌타),181cm,90kg,0,0
2617,74430_로페즈_1974년,내야수(우투우타),189cm,90kg,0,0
2618,74444_허재인_1981년,외야수(좌투좌타),171cm,85kg,0,0
2619,74449_서홍준_1985년,투수(좌투좌타),190cm,80kg,0,0
2620,74453_채형직_1986년,투수(우투우타),184cm,85kg,0,0
2621,74454_윤성환_1981년,투수(우투우타),183cm,88kg,40000만원,04삼성
2622,74456_진종길_1981년,(우투좌타),178cm,80kg,0,04삼성
2623,74458_호지스_1973년,투수(우투우타),193cm,91kg,0,0
2624,74459_이장희_1985년,외야수(우투좌타),186cm,79kg,0,0
2625,74460_안태영_1985년,내야수(우투좌타),186cm,93kg,0,04삼성
2626,74465_박석민_1985년,내야수(우투우타),178cm,88kg,70000만원,04삼성
2627,74513_장원준_1985년,투수(좌투좌타),184cm,85kg,30000만원,04롯데
2628,74529_김수화_1986년,투수(우투우타),188cm,91kg,0,10넥센
2629,74534_라이온_1971년,외야수(좌투좌타),188cm,95kg,0,0
2630,74536_김태우_1985년,내야수(우투우타),188cm,93kg,0,0
2631,74540_강민호_1985년,포수(우투우타),185cm,100kg,125000만원,04롯데
2632,74543_최대성_1985년,투수(우투우타),183cm,106kg,0,04롯데
2633,74548_이정동_1985년,투수(우투우타),180cm,90kg,0,0
2634,74556_허준혁_1985년,투수(우투우타),180cm,90kg,0,04롯데
2635,74558_곽주섭_1980년,외야수(우투우타),181cm,87kg,0,0
2636,74559_황이갑_1981년,내야수(좌투좌타),184cm,92kg,0,0
2637,74560_김종성_1985년,외야수(우투우타),182cm,82kg,0,0
2638,74562_성민국_1982년,포수(우투우타),173cm,81kg,0,0
2639,74564_서정호_1981년,외야수(우투우타),185cm,93kg,0,0
2640,74565_박진환_1981년,내야수(우투우타),183cm,86kg,0,0
2641,74605_김주형_1985년,내야수(우투우타),186cm,108kg,0,04KIA
2642,74620_이동현_1979년,투수(우투우타),188cm,92kg,0,0
2643,74630_박근홍_1985년,투수(좌투좌타),180cm,90kg,0,04KIA
2644,74635_주창훈_1981년,내야수(좌투좌타),185cm,90kg,0,0
2645,74642_김성호_1981년,포수(우투우타),186cm,90kg,0,0
2646,74643_박강우_1980년,투수(우언우타),177cm,77kg,0,0
2647,74644_권희석_1985년,내야수(우투우타),190cm,98kg,0,0
2648,74647_이상화_1980년,투수(우투우타),182cm,84kg,0,04KIA
2649,74650_이영수_1981년,(우투우타),184cm,90kg,0,04KIA
2650,74651_김성계_1985년,투수(우투우타),190cm,87kg,0,04KIA
2651,74653_마뇽_1973년,투수(우투우타),185cm,83kg,0,0
2652,74704_권영근_1981년,내야수(우투우타),177cm,73kg,0,0
2653,74720_조문기_1981년,포수(우투우타),183cm,86kg,0,0
2654,74723_엔젤_1975년,내야수(우투우타),178cm,100kg,0,0
2655,74726_조영민_1981년,투수(우투우타),175cm,90kg,0,04한화
2656,74728_김창훈_1985년,투수(좌언좌타),183cm,82kg,0,04한화
2657,74729_최진행_1985년,외야수(우투우타),188cm,100kg,16000만원,04한화
2658,74731_송창식_1985년,투수(우투우타),183cm,104kg,16000만원,04한화
2659,74745_고동진_1980년,(좌투좌타),183cm,85kg,0,04한화
2660,74746_이창훈_1981년,내야수(우투우타),175cm,65kg,0,0
2661,74748_정재원_1984년,투수(우언우타),187cm,84kg,0,04한화
2662,74756_박노민_1985년,(우투우타),182cm,95kg,0,04한화
2663,74761_윤경영_1980년,투수(우투우타),187cm,88kg,0,0
2664,74807_안용휘_1981년,내야수(우투양타),178cm,73kg,0,0
2665,74817_김종민_1981년,투수(좌투좌타),175cm,74kg,0,0
2666,74823_임훈_1985년,(좌투좌타),186cm,86kg,0,04SK
2667,74828_카브레라_1972년,투수(우투우타),183cm,81kg,0,0
2668,74836_최혁길_1981년,투수(우투우타),179cm,76kg,0,0
2669,74838_윤희상_1985년,투수(우투우타),193cm,90kg,7500만원,04SK
2670,74840_박권수_1985년,투수(우투우타),180cm,78kg,0,0
2671,74846_박정권_1981년,(좌투좌타),187cm,96kg,0,04SK
2672,74849_김원_1978년,외야수(우투우타),183cm,93kg,0,0
2673,74857_정우람_1985년,투수(좌투좌타),181cm,82kg,80000만원,04SK
2674,74858_지훈_1986년,투수(우언우타),181cm,75kg,0,0
2675,75113_백자룡_1986년,내야수(우투우타),185cm,88kg,0,0
2676,75125_박병호_1986년,내야수(우투우타),185cm,107kg,200000만원,05LG
2677,75131_손상정_1982년,투수(우언우타),180cm,70kg,0,0
2678,75138_신재웅_1982년,투수(좌투좌타),181cm,85kg,11000만원,05LG
2679,75143_강병우_1986년,외야수(우투좌타),183cm,84kg,0,10넥센
2680,75149_홍성용_1986년,(좌투좌타),180cm,85kg,0,05LG
2681,75151_정의윤_1986년,외야수(우투우타),185cm,90kg,30000만원,05LG
2682,75154_클리어_1973년,외야수(우투우타),178cm,86kg,0,0
2683,75155_왈론드_1976년,투수(좌투좌타),183cm,89kg,0,10두산
2684,75156_마테오_1978년,외야수(우투우타),182cm,95kg,0,0
2685,75164_이윤호_1982년,내야수(우투우타),180cm,74kg,0,0
2686,75174_박가람_1986년,내야수(우투우타),176cm,72kg,0,0
2687,75230_랜들_1977년,투수(우투우타),184cm,82kg,0,0
2688,75236_이윤호_1986년,내야수(우투좌타),188cm,86kg,0,0
2689,75238_윤형관_1982년,외야수(좌투좌타),182cm,73kg,0,0
2690,75244_이호성_1986년,내야수(우투우타),189cm,98kg,0,0
2691,75245_스미스_1969년,투수(우투우타),185cm,85kg,0,0
2692,75250_박정배_1982년,투수(우투우타),180cm,85kg,0,05두산
2693,75253_김하람_1986년,내야수(우투우타),180cm,73kg,0,0
2694,75255_김명제_1987년,투수(우투우타),187cm,95kg,0,0
2695,75258_금민철_1986년,투수(좌투좌타),181cm,87kg,15000만원,05두산
2696,75259_강관식_1981년,투수(좌투좌타),177cm,65kg,0,0
2697,75261_서동환_1986년,투수(우투우타),185cm,90kg,0,05두산
2698,75266_윤승균_1983년,외야수(우투우타),184cm,79kg,0,0
2699,75268_조현근_1985년,투수(좌투좌타),184cm,74kg,0,05두산
2700,75307_차화준_1986년,내야수(우투좌타),180cm,82kg,0,05현대
2701,75321_손승락_1982년,투수(우투우타),187cm,99kg,0,05현대
2702,75324_캘러웨이_1975년,투수(우투우타),185cm,90kg,0,0
2703,75326_김기남_1982년,(우투우타),185cm,86kg,0,05현대
2704,75333_서튼_1970년,(좌투좌타),180cm,79kg,0,05현대
2705,75334_오재일_1986년,내야수(좌투좌타),187cm,95kg,47000만원,05현대
2706,75340_전유수_1986년,투수(우투좌타),185cm,95kg,10000만원,05현대
2707,75342_이보근_1986년,투수(우투우타),187cm,90kg,20000만원,05현대
2708,75344_허준_1981년,포수(우투우타),182cm,97kg,0,05현대
2709,75347_오성민_1985년,투수(우투우타),181cm,84kg,0,05현대
2710,75349_김동현_1986년,투수(우투우타),184cm,96kg,0,0
2711,75356_이상우_1981년,투수(우투우타),cm,kg,0,0
2712,75392_유덕형_1984년,내야수(우투우타),cm,kg,0,0
2713,75404_유용목_1986년,내야수(우투우타),178cm,80kg,0,08KIA
2714,75414_박재민_1982년,내야수(우투우타),182cm,82kg,0,0
2715,75419_김현중_1986년,내야수(우투우타),180cm,90kg,0,0
2716,75421_오승환_1982년,투수(우투우타),178cm,93kg,120000만원,05삼성
2717,75424_곽동훈_1981년,투수(우투우타),178cm,83kg,0,0
2718,75427_백준영_1982년,투수(좌투좌타),182cm,88kg,0,0
2719,75429_바르가스_1977년,투수(우투우타),183cm,90kg,0,0
2720,75441_조영훈_1982년,(좌투좌타),185cm,90kg,0,05삼성
2721,75442_손승현_1982년,포수(우투우타),185cm,92kg,0,09넥센
2722,75443_하리칼라_1971년,투수(우투우타),188cm,85kg,0,0
2723,75444_해크먼_1974년,투수(우투우타),194cm,89kg,0,0
2724,75458_강유삼_1981년,투수(우투우타),190cm,100kg,0,0
2725,75461_김명규_1981년,내야수(우투우타),178cm,71kg,0,0
2726,75462_최재현_1986년,외야수(좌투좌타),175cm,75kg,0,0
2727,75464_박성훈_1982년,투수(좌투좌타),188cm,97kg,0,05삼성
2728,75465_박병일_1985년,투수(우투우타),177cm,83kg,0,0
2729,75500_코야마_1970년,(우투우타),168cm,75kg,0,10삼성코치
2730,75504_김진석_1986년,내야수(우투우타),177cm,67kg,0,0
2731,75523_최혁권_1985년,투수(좌투좌타),183cm,75kg,0,0
2732,75537_조정훈_1985년,투수(우투우타),189cm,104kg,0,05롯데
2733,75539_이재율_1986년,투수(우언우타),177cm,81kg,0,0
2734,75551_펠로우_1973년,외야수(우투우타),184cm,95kg,0,0
2735,75553_문왕식_1982년,투수(좌투좌타),178cm,88kg,0,0
2736,75554_이동훈_1981년,(우투우타),174cm,88kg,0,0
2737,75560_김범석_1982년,내야수(우투좌타),177cm,79kg,0,0
2738,75563_황준영_1982년,내야수(우투우타),178cm,83kg,0,0
2739,75566_이원석_1986년,내야수(우투우타),182cm,82kg,30000만원,05롯데
2740,75567_윤현기_1985년,내야수(우투우타),175cm,70kg,0,0
2741,75570_이종우_1982년,투수(우투우타),187cm,95kg,0,0
2742,75571_이준휘_1986년,투수(우투우타),184cm,83kg,0,0
2743,75580_카토_1949년,(우투우타),175cm,78kg,0,0
2744,75608_최훈락_1982년,(좌투좌타),189cm,82kg,0,05KIA
2745,75612_송산_1982년,포수(우투우타),180cm,86kg,0,05KIA
2746,75613_이기남_1981년,투수(좌투좌타),175cm,75kg,0,0
2747,75620_윤석민_1986년,투수(우투우타),185cm,90kg,0,05KIA
2748,75635_이범석_1985년,투수(우투우타),180cm,74kg,0,05KIA
2749,75640_백정훈_1982년,포수(우투우타),180cm,86kg,0,0
2750,75648_임성민_1982년,외야수(우투우타),186cm,85kg,0,0
2751,75653_블랭크_1976년,투수(좌투좌타),187cm,85kg,0,0
2752,75659_그레이싱어_1975년,투수(우투우타),190cm,90kg,0,0
2753,75662_김정수_1986년,내야수(좌투좌타),187cm,95kg,0,0
2754,75663_차정민_1982년,투수(우언우타),181cm,82kg,0,05KIA
2755,75668_곽정철_1986년,(우투우타),186cm,97kg,0,05KIA
2756,75705_백승룡_1982년,(우투우타),180cm,83kg,0,05한화
2757,75706_전현태_1986년,내야수(우투좌타),184cm,90kg,0,05한화
2758,75728_윤현민_1985년,외야수(우투양타),184cm,82kg,0,0
2759,75730_윤근영_1986년,투수(좌투좌타),185cm,89kg,0,05한화
2760,75734_스미스_1970년,외야수(우투우타),188cm,100kg,0,0
2761,75736_오재필_1982년,외야수(우투우타),181cm,83kg,0,05한화
2762,75739_김동영_1985년,외야수(우투좌타),180cm,78kg,0,0
2763,75750_양훈_1986년,투수(우투우타),192cm,103kg,0,05한화
2764,75757_조태훈_1982년,투수(우투우타),183cm,80kg,0,0
2765,75762_정희상_1982년,외야수(우투좌타),183cm,85kg,0,0
2766,75763_서민욱_1982년,투수(우언우타),187cm,90kg,0,0
2767,75764_문형천_1982년,투수(우투우타),186cm,78kg,0,0
2768,75799_조성민_1973년,(우투우타),194cm,110kg,0,0
2769,75804_원태진_1985년,내야수(우투우타),182cm,80kg,0,0
2770,75808_정근우_1982년,내야수(우투우타),172cm,80kg,35000만원,05SK
2771,75819_최준원_1982년,투수(좌투좌타),180cm,75kg,0,0
2772,75828_크루즈_1972년,투수(우투우타),184cm,84kg,0,0
2773,75830_차바치_1977년,투수(우투우타),188cm,99kg,0,0
2774,75831_산체스_1974년,투수(좌투좌타),179cm,80kg,0,0
2775,75832_김동규_1986년,내야수(우투좌타),180cm,78kg,0,0
2776,75843_권덕준_1987년,투수(우투우타),177cm,75kg,0,0
2777,75847_최정_1987년,내야수(우투우타),180cm,90kg,120000만원,05SK
2778,75848_장찬_1985년,투수(우투우타),183cm,75kg,0,0
2779,75852_김선규_1986년,투수(우언우타),185cm,94kg,0,05SK
2780,75853_전준호_1986년,투수(우투우타),183cm,73kg,0,05SK
2781,75859_김태환_1985년,투수(우투우타),182cm,79kg,0,0
2782,75861_홍성수_1982년,투수(우투우타),186cm,83kg,0,0
2783,75867_김진성_1985년,투수(우투우타),186cm,92kg,16000만원,05SK
2784,76100_이병규_1983년,외야수(좌투좌타),178cm,90kg,5000만원,06LG
2785,76118_원종현_1987년,투수(우언우타),182cm,83kg,26000만원,06LG
2786,76119_김기표_1983년,투수(우언우타),185cm,84kg,0,06LG
2787,76120_베로커_1977년,투수(우투우타),193cm,110kg,0,0
2788,76140_신창호_1987년,투수(우투우타),180cm,97kg,0,06LG
2789,76146_윤동건_1987년,투수(우투우타),178cm,85kg,0,0
2790,76154_텔레마코_1974년,투수(우투우타),184cm,100kg,0,0
2791,76156_아이바_1972년,투수(우투우타),183cm,88kg,0,0
2792,76158_최승준_1988년,내야수(우투우타),188cm,88kg,4000만원,06LG
2793,76164_박영주_1987년,투수(우투우타),186cm,91kg,0,0
2794,76165_김영롱_1988년,투수(좌투좌타),192cm,92kg,0,0
2795,76168_민경재_1983년,투수(우투우타),181cm,79kg,0,0
2796,76169_김회권_1986년,투수(우언우타),177cm,76kg,0,0
2797,76199_카라이어_1977년,투수(우투좌타),188cm,93kg,0,0
2798,76220_홍병오_1985년,투수(우투우타),178cm,76kg,0,0
2799,76225_김건국_1988년,투수(우투우타),179cm,85kg,5400만원,06두산
2800,76231_이승엽_1982년,내야수(우투좌타),184cm,90kg,0,0
2801,76232_양의지_1987년,포수(우투우타),179cm,85kg,200000만원,06두산
2802,76234_유상우_1987년,내야수(우투우타),175cm,70kg,0,0
2803,76235_박진원_1987년,외야수(좌투좌타),178cm,70kg,0,0
2804,76240_정재훈_1981년,투수(우투우타),180cm,80kg,0,0
2805,76249_민병헌_1987년,외야수(우투우타),178cm,87kg,125000만원,06두산
